ID,Absolute_Magnitude,Est_Dia_In_Km_Min,Est_Dia_In_Km_Max,Close_Approach_Date,Relative_Velocity_Km_Per_Hr,Miss_Dist_Kilometers,Minimum_Orbit_Intersection,Jupiter_Tisserand_Invariant,Epoch_Osculation,Eccentricity,Semi_Major_Axis,Inclination,Asc_Node_Longitude,Orbital_Period,Perihelion_Distance,Perihelion_Arg,Aphelion_Dist,Perihelion_Time,Mean_Anomaly,Mean_Motion,Hazardous
1999SJ10,19.7,0.3,0.7,2043-03-08,63574.88398485768,0.18382,0.06733,3.331148351267567,2461000.5,0.709,2.138414,6.9,131.8154,1142.2,0.622,128.9759,3.655,2460508.554321371,155.05424,0.3151812292067938,False
1999TA5,20.9,,,-,,,0.23354,3.352962405085588,2461000.5,0.491,2.393048,4.2,296.8917,1352.2,1.217,84.6311,3.569,2460948.328052568,13.89037,0.2662328057979589,
1999TD5,19.4,,,-,14169.649991774328,,0.17443,3.2748779274213087,2461000.5,0.532,2.462867,4.2,104.8623,1411.8,1.153,309.9735,3.773,2461387.283198192,261.36977,0.254993625159371,
1999TE5,20.5,0.21,0.5,2066-10-02,20217.495974105303,0.16772,0.15559,3.463612644967672,2461000.5,0.484,2.240278,6.6,12.4086,1224.8,1.157,355.2631,3.324,2461240.114159405,289.56904,0.2939255388634879,False
1999TJ10,21.0,,,-,35664.48232271568,,0.21937,4.09526777274194,2461000.5,0.366,1.679885,19.4,193.2232,795.3,1.066,249.54,2.294,2461086.7335806005,320.96437,0.4526593738211996,
1999TM12,21.8,,,-,69545.02222457316,,0.0668,4.120835190968952,2461000.5,0.466,1.595661,28.7,198.9055,736.2,0.852,250.8242,2.34,2451517.090181687,319.29383,0.4889975550122249,
1999TM13,24.0,0.04,0.1,2034-10-10,23211.790202919456,0.06501,0.07645,3.240751637585612,2461000.5,0.566,2.470805,3.0,190.0405,1418.6,1.073,192.615,3.868,2451465.552837157,254.86253,0.253771323840406,False
1999TN13,23.7,0.05,0.11,2054-11-08,37644.90238146924,0.07957,0.02474,3.6096416855629534,2461000.5,0.526,2.031699,9.5,202.178,1057.8,0.962,217.3024,3.101,2461020.6065384857,353.17621,0.3403289846851957,False
1999TO13,21.6,,,-,57524.02959550212,,0.02956,4.223864688344141,2461000.5,0.435,1.580261,20.3,14.8914,725.6,0.893,302.3972,2.267,2451414.0316386223,72.97578,0.496141124586549,
1999TT16,19.8,0.29,0.6,2034-11-10,46112.97966975936,0.03404,0.02286,3.37614625651878,2461000.5,0.663,2.156789,2.0,327.1057,1156.9,0.726,149.6539,3.587,2460845.908926961,48.10355,0.311176419742415,False
1999TU16,22.0,,,-,37665.72277644888,,0.30042,3.174359928539901,2461000.5,0.497,2.580308,18.7,202.3765,1513.9,1.298,175.9233,3.863,2451459.5845647147,111.58664,0.2377964198427901,
1999TV16,23.7,0.05,0.11,2109-01-26,62734.13330903136,0.15126,0.01412,4.301693717950228,2461000.5,0.41,1.578264,1.1,344.9648,724.2,0.931,86.0675,2.225,2460925.101192652,37.90972,0.4971002485501242,False
1999TW16,19.5,0.3,0.8,2033-10-30,124722.0749933892,0.17255,0.15246,4.237571690190401,2461000.5,0.735,1.424063,34.7,28.1619,620.7,0.378,134.8248,2.47,2460846.7811432085,89.15327,0.5799903334944417,False
1999TY2,23.3,0.08,0.08,2064-10-06,85080.32771488308,0.02715,0.02608,3.2576693000798222,2461000.5,0.608,2.270245,23.0,191.6705,1249.4,0.89,230.8895,3.651,2461492.478722987,218.29011,0.2881383063870658,False
1999UQ,21.8,0.12,0.26,2031-04-22,55561.45200334452,0.0944,0.07059,5.588761727858782,2461000.5,0.016,1.094106,24.8,211.2958,418.0,1.077,7.5698,1.111,2460893.260761145,92.35723,0.861244019138756,False
1999UR,21.6,0.13,0.29,2033-10-27,39426.66986015376,0.02451,0.01414,3.7824866249462863,2461000.5,0.504,1.898431,3.6,50.6417,955.4,0.942,18.2608,2.855,2461058.482784723,338.15203,0.3768055264810551,False
1999UZ5,21.8,0.11,0.25,2036-10-26,92667.58235625023,0.09112,0.02063,2.850904796447309,2461000.5,0.805,2.563521,9.7,217.1816,1499.2,0.5,76.2088,4.627,2451428.9327627467,135.49888,0.2401280683030949,False
1999VK12,23.1,0.06,0.14,2033-05-21,89083.82450080656,0.18404,0.02387,3.151464394093197,2461000.5,0.777,2.223983,9.6,45.3539,1211.4,0.495,106.5532,3.953,2451543.604905048,279.50069,0.2971768202080238,False
1999VN11,20.2,0.24,0.5,2068-11-10,63697.64970132108,0.19151,0.1708,3.111310649217691,2461000.5,0.547,2.446211,31.0,44.2639,1397.5,1.108,32.6601,3.785,2451524.8863594867,282.72967,0.257602862254025,False
1999VR6,20.9,0.18,0.4,2071-05-26,65039.6542004298,0.10192,0.05065,3.2128063032431378,2461000.5,0.761,2.185202,8.6,211.5702,1179.9,0.522,295.5952,3.849,2461026.385498876,352.10189,0.3051106025934401,False
1999VT,19.7,0.3,0.7,2033-10-08,47339.03104200936,0.15068,0.1508,3.64853447456116,2461000.5,0.486,2.002911,14.4,38.0089,1035.4,1.029,297.7828,2.977,2460740.77742238,90.307,0.3476917133474985,False
1999VU25,23.8,0.05,0.1,2082-10-14,23092.91360528152,0.09979,0.07045,3.670460317686412,2461000.5,0.475,2.016309,6.0,229.6547,1045.8,1.058,161.4475,2.975,2451477.1452505263,40.9491,0.3442340791738382,False
1999VV25,25.6,0.02,0.04,2092-12-29,32872.7549568924,0.11631,0.02279,3.416158949226636,2461000.5,0.556,2.2258,7.4,231.6605,1212.9,0.987,204.8685,3.464,2451516.8859686228,292.86954,0.2968093000247341,False
1999VW25,25.1,0.025,0.06,2025-12-04,35448.69916384092,0.13348,0.04319,6.424256042713667,2461000.5,0.112,0.929412,10.8,232.1066,327.3,0.826,354.5841,1.033,2461142.0119632804,204.11455,1.0999083409715855,False
1999VX15,18.7,,,-,,,0.30546,2.917852246176268,2461000.5,0.605,2.99398,12.4,222.0827,1892.2,1.184,268.6697,4.804,2461139.098994017,333.63117,0.1902547299439805,
1999VX25,26.4,0.014,0.03,2028-09-15,57138.55971034896,0.04878,0.00593,6.607187430894464,2461000.5,0.139,0.89972,1.7,55.3073,311.7,0.775,151.7584,1.025,2460979.7035555667,24.01873,1.1549566891241578,False
1999XK136,20.4,0.811,0.811,2043-12-22,86629.13271097127,0.19421,0.01128,3.144777165421376,2461000.5,0.703,2.383664,2.7,63.3232,1344.2,0.708,302.9073,4.059,2460873.395120428,34.04071,0.2678172890938848,False
1999XN141,22.5,0.09,0.19,2084-12-04,39922.42343820876,0.14357,0.04357,3.1407404384552056,2461000.5,0.623,2.525268,7.7,85.5476,1465.7,0.952,312.1797,4.099,2451489.128070855,168.3793,0.2456164290100293,False
1999XS35,17.4,,,-,63914.32372362732,,9e-05,1.411966330526956,2461000.5,0.947,17.816446,19.6,48.816,27468.2,0.939,333.265,34.694,2451486.088211554,124.69736,0.0131060644672748,
1999YD,21.4,0.2,0.2,2058-01-03,26568.627588096337,0.14417,0.0261,3.2199742327093044,2461000.5,0.593,2.463728,1.4,9.343,1412.5,1.002,61.8742,3.925,2461400.726480576,257.7371,0.2548672566371681,False
2000AA6,22.3,0.3,0.3,2045-08-02,61409.40726907584,0.08608,0.00766,4.894988294805109,2461000.5,0.519,1.286349,2.0,279.6882,532.9,0.618,287.7724,1.954,2461209.5309237964,218.78658,0.6755488834678176,False
2000AB6,22.3,0.09,0.21,2042-12-26,72465.37092562031,0.02404,0.01528,3.940982967641285,2461000.5,0.476,1.786698,3.8,282.7806,872.3,0.936,133.7005,2.638,2461109.544895298,314.99792,0.4127020520463144,False
2000AE205,23.2,0.08,0.08,2043-10-20,14069.512693522116,0.18591,0.03006,5.402701169318289,2461000.5,0.138,1.164592,4.5,271.5945,459.0,1.004,150.3416,1.325,2461142.425734132,248.69766,0.7843137254901961,False
2000AG205,19.8,,,-,58237.6455992484,,0.2703,3.345685491690221,2461000.5,0.519,2.2938,18.4,269.574,1268.9,1.102,249.3359,3.485,2460501.9444542574,141.44392,0.2837103002600677,
2000AG6,25.6,0.03,0.03,2040-01-05,67743.43091572248,0.10321,0.0041,5.985764262002906,2461000.5,0.189,1.016716,2.4,282.8133,374.5,0.824,276.8436,1.209,2460988.432436725,11.57482,0.9612817089452604,False
2000AH205,22.7,0.1,0.1,2036-06-26,26669.34775582244,0.11999,0.01545,5.391071447810191,2461000.5,0.407,1.147772,2.6,247.8895,449.1,0.681,118.1128,1.615,2460879.834614025,96.71714,0.8016032064128256,False
2000BH19,19.7,0.3,0.7,2026-01-18,20872.43299091704,0.175,0.12332,3.678750027587704,2461000.5,0.454,2.027467,1.3,349.3169,1054.5,1.107,134.852,2.948,2461058.387779061,340.23667,0.3413940256045519,False
2000BK19,22.4,0.09,0.2,2101-03-05,70880.22389747412,0.17823,0.03031,3.2291882128304703,2461000.5,0.587,2.40403,14.7,310.3319,1361.5,0.994,201.4596,3.814,2461170.2062062235,315.1263,0.2644142489900845,False
2000BO19,24.5,0.03,0.07,2029-02-08,74597.5904973372,0.11422,0.00497,5.175336831784692,2461000.5,0.386,1.202778,16.9,310.0574,481.8,0.739,272.3584,1.667,2451638.924677103,155.66868,0.7471980074719801,False
2000CK59,24.3,0.04,0.08,2061-02-20,11902.13204781834,0.14687,0.0376,4.531894084575083,2461000.5,0.311,1.476567,5.7,139.1929,655.4,1.017,341.5064,1.936,2460750.363904239,137.40446,0.549282880683552,False
2000CL33,18.5,0.5,1.2,2030-12-18,46379.08793906496,0.19083,0.1627,3.239279812666424,2461000.5,0.554,2.471437,8.9,297.7283,1419.1,1.101,127.9417,3.841,2461422.801905903,252.87189,0.2536819110703967,False
2000CM33,21.1,0.16,0.4,2035-02-02,30562.640148303435,0.14251,0.04266,4.884863797642358,2461000.5,0.272,1.322694,11.6,132.8157,555.6,0.963,50.2644,1.683,2461065.077243114,318.15975,0.6479481641468682,False
2000CN33,19.5,0.81,0.81,2092-01-30,44370.6578768664,0.10438,0.0922,3.091456808397152,2461000.5,0.587,2.6007,17.7,129.5705,1531.9,1.074,351.4516,4.127,2460750.4372008103,58.76486,0.235002284744435,False
2000CO33,21.5,0.14,0.3,2032-02-01,45606.23300832336,0.06827,0.01513,3.280205276769052,2461000.5,0.569,2.327433,18.3,319.5104,1296.9,1.002,179.2357,3.653,2451580.0401384905,90.73018,0.2775850104094379,False
2000CP101,19.8,0.29,0.7,2026-02-03,89510.94187936379,0.11186,0.04395,3.8346511341470086,2461000.5,0.619,1.77463,10.4,160.1884,863.5,0.675,247.9644,2.874,2461026.185627483,349.2914,0.4169079328314997,False
2000DL8,19.1,0.4,0.9,2026-01-10,56910.8506198464,0.13605,0.09387,3.388937223545732,2461000.5,0.61,2.193877,8.8,61.8235,1186.9,0.855,354.1581,3.532,2461016.8391772094,355.04417,0.3033111466846406,False
2000DN1,19.9,0.28,0.6,2053-06-01,74652.6430281654,0.10732,0.02186,2.9025570353108296,2461000.5,0.681,2.842718,8.0,41.1506,1750.6,0.907,148.1106,4.778,2460582.7460209653,85.90612,0.2056437792756769,False
2000DO8,25.0,0.04,0.04,2035-03-06,36294.80221674468,0.01731,0.00373,3.189900487512648,2461000.5,0.619,2.468641,0.3,94.9668,1416.7,0.942,96.3101,3.996,2461573.2968387306,212.8665,0.2541116679607538,False
2000EB14,23.4,0.09,0.09,2028-03-07,52875.96481708272,0.14799,0.03057,6.516912216840975,2461000.5,0.496,0.895509,11.6,162.785,309.5,0.452,139.6464,1.339,2460970.115860074,35.33824,1.1631663974151858,False
2000EC104,21.6,0.13,0.28,2088-03-13,62400.39557624748,0.15154,0.13497,3.8448957347192194,2461000.5,0.37,1.781637,31.8,172.8869,868.6,1.123,346.7028,2.441,2451600.327353318,296.65959,0.4144600506562284,False
2000EM26,22.5,0.08,0.19,2031-02-18,64138.27117060512,0.03106,0.01845,7.067118651902343,2461000.5,0.467,0.817233,3.8,344.9107,269.8,0.436,24.4192,1.199,2460955.1051277723,60.5609,1.3343217197924389,False
2000EU70,18.8,0.5,1.0,2033-02-20,84048.62852263068,0.08793,0.03687,3.164540109759749,2461000.5,0.767,2.215761,13.0,165.2482,1204.7,0.515,254.184,3.916,2461191.660334164,302.87615,0.2988295841288287,False
2000EY106,19.5,,,-,,,0.18554,3.87444130695506,2461000.5,0.455,1.691537,38.2,359.7497,803.6,0.923,102.6641,2.46,2461186.45062453,276.69339,0.4479840716774514,
2000EZ106,20.7,0.2,0.4,2042-03-20,108195.11534413043,0.09713,0.06335,6.188556441456488,2461000.5,0.446,0.92755,40.1,358.4527,326.3,0.514,314.0529,1.341,2451701.1401444315,181.30109,1.1032791909285933,False
2000FP10,20.9,0.38,0.38,2064-03-23,54579.83900669496,0.14818,0.10598,4.548812011112184,2461000.5,0.238,1.440663,23.6,5.063,631.6,1.098,165.4648,1.783,2461091.2656954853,308.26528,0.5699810006333123,False
2000FX13,20.0,,,-,8631.761650086852,,0.30659,3.945018051012732,2461000.5,0.337,1.824372,11.5,40.4235,900.1,1.209,98.0421,2.439,2460567.6277980483,173.13848,0.3999555604932785,
2000GB2,18.7,0.5,1.1,2027-01-19,41952.32509279068,0.1895,0.10697,3.204863480491005,2461000.5,0.595,2.471525,7.1,187.45,1419.2,1.0,254.5474,3.943,2461400.517361657,258.53056,0.2536640360766629,False
2000GC147,20.0,,,-,15260.712075929196,,0.0984,3.026396073103263,2461000.5,0.613,2.77903,2.3,318.7795,1692.1,1.077,127.1224,4.481,2461732.303876352,204.31064,0.2127533833697772,
2000GT127,22.2,,,-,29885.77425540561,,0.30503,3.30549808121586,2461000.5,0.469,2.43813,14.4,16.8221,1390.5,1.294,206.9428,3.582,2461380.6365983463,261.58571,0.2588996763754045,
2000GV127,19.1,1.18,1.18,2091-04-03,46778.162445927,0.11219,0.08523,2.939451807900417,2461000.5,0.617,2.838624,17.9,197.0912,1746.9,1.088,2.5548,4.59,2460360.837035056,131.82372,0.2060793405461102,False
2000GW127,19.4,0.4,0.4,2043-10-22,69026.16455502552,0.1945,0.09718,3.212538914994324,2461000.5,0.727,2.246807,6.6,127.1026,1230.1,0.613,332.8112,3.881,2461426.4053228283,235.35685,0.2926591334037883,False
2000HB24,23.9,0.08,0.08,2028-05-08,39939.262641279005,0.11075,0.0156,7.097967041141085,2461000.5,0.43,0.815147,2.7,55.0366,268.8,0.464,18.0206,1.166,2460995.087198689,7.24891,1.3392857142857142,False
2000HO40,22.3,0.09,0.21,2027-03-30,93757.86063153073,0.19155,0.03792,7.618827250891125,2461000.5,0.517,0.746214,5.8,29.9344,235.4,0.36,6.4685,1.132,2460964.12905962,55.61142,1.5293118096856415,False
2000HP40,24.0,0.04,0.09,2044-05-02,17290.18769682539,0.1185,0.07858,4.98405235352986,2461000.5,0.16,1.291226,14.1,218.9268,535.9,1.085,13.0322,1.498,2460786.4004890905,143.81906,0.6717671207314798,False
2000JF5,21.8,0.12,0.26,2047-06-16,52775.8713996282,0.15799,0.01745,3.5495416521863845,2461000.5,0.556,2.053135,13.6,57.4376,1074.5,0.912,218.2234,3.195,2451707.1285539777,235.07142,0.3350395532805956,False
2000JX8,26.1,0.016,0.04,2036-05-04,20232.49404286422,0.01964,0.01797,4.417478508217378,2461000.5,0.33,1.531112,5.9,41.687,692.0,1.026,189.4502,2.037,2451674.97898312,171.05572,0.5202312138728323,False
2000KA,21.7,0.12,0.28,2033-11-23,57375.40734553824,0.04312,0.00189,4.798287023650427,2461000.5,0.462,1.331952,6.7,62.4304,561.5,0.717,83.3063,1.947,2461171.5881057763,250.3039,0.641139804096171,False
2000KC,20.1,0.25,0.6,2098-06-07,25077.36417842744,0.18751,0.18111,3.4532148791836788,2461000.5,0.468,2.252609,10.6,75.0488,1234.9,1.198,180.4668,3.308,2461585.2684629955,189.52554,0.291521580694793,False
2000KE41,17.3,,,-,158977.95962034527,,0.17695,2.221414808558344,2461000.5,0.867,2.993192,50.3,64.7947,1891.5,0.397,56.9936,5.589,2461104.586314501,340.18948,0.190325138778747,
2000KL33,19.4,,,-,16951.01890262573,,0.1914,3.605145189456868,2461000.5,0.43,2.112944,6.9,134.0414,1121.8,1.205,160.561,3.021,2460722.576347388,89.18618,0.3209128186842575,
2000KP44,19.0,,,-,102581.130970233,,0.2386,3.427620662211231,2461000.5,0.751,1.911676,28.2,227.2212,965.4,0.475,135.296,3.348,2461421.153159532,203.1419,0.3729024238657551,
2000LD3,19.7,0.3,0.7,2064-05-23,109820.25607323671,0.17318,0.12713,4.175331653023917,2461000.5,0.742,1.440474,37.1,74.062,631.5,0.372,47.3693,2.509,2451642.812356285,294.67279,0.5700712589073634,False
2000LF3,21.6,0.13,0.28,2046-06-14,50235.568761269154,0.00746,0.00411,3.0370627146081217,2461000.5,0.655,2.596839,14.6,81.8779,1528.5,0.897,224.2289,4.297,2460874.6529090223,29.6401,0.2355250245338567,False
2000LG6,29.1,0.004,0.009,2029-02-11,27023.07486994067,0.13709,0.00115,6.507984921619689,2461000.5,0.111,0.917071,2.8,72.5136,320.8,0.816,8.1591,1.018,2460848.083126863,171.05907,1.1221945137157108,True
2000LK10,19.6,,,-,,,0.25877,3.610343651098269,2461000.5,0.408,2.126699,4.7,61.0393,1132.8,1.26,250.6595,2.993,2460863.912158021,43.40673,0.3177966101694915,
2000NQ11,19.6,,,-,13500.638435145744,,0.29787,3.69209803885778,2461000.5,0.368,2.053533,7.6,104.6864,1074.9,1.298,220.7455,2.809,2461456.703522498,207.20474,0.3349148758024002,
2000OH8,20.7,,,-,20936.80768776923,,0.1784,3.33337484382894,2461000.5,0.505,2.401585,5.9,287.2667,1359.4,1.19,23.58,3.613,2461299.2138846605,280.73072,0.2648227159040753,
2000OK8,20.3,0.23,0.5,2039-04-23,69888.70704670163,0.17498,0.13512,6.121107105693236,2461000.5,0.221,0.984566,10.0,304.5459,356.8,0.767,166.2835,1.202,2460830.439660267,171.56945,1.0089686098654709,False
2000PE3,20.5,0.21,0.5,2028-02-28,45588.4038145368,0.16637,0.09088,3.222196626056664,2461000.5,0.656,2.296789,17.5,315.3398,1271.4,0.791,276.1908,3.803,2460605.432364003,111.86492,0.2831524303916942,False
2000PF5,20.3,0.23,0.5,2051-08-23,16549.14517145179,0.11752,0.11064,2.810297378488128,2461000.5,0.658,3.170349,6.1,298.0807,2061.9,1.084,53.1124,5.257,2460149.242898104,148.62921,0.1745962461807071,False
2000PH8,24.2,0.04,0.09,2083-06-24,18662.007386122128,0.09711,0.07908,3.688537157875186,2461000.5,0.456,2.015164,3.0,289.8408,1044.9,1.096,348.3228,2.934,2451725.117912643,312.07806,0.3445305770887166,False
2000PN,22.9,0.07,0.16,2034-07-25,67697.99022004667,0.14885,0.01756,5.632414894014543,2461000.5,0.761,1.019891,22.7,128.6353,376.2,0.243,37.8784,1.796,2451702.996858526,259.61077,0.9569377990430622,False
2000PN8,22.0,0.11,0.24,2028-08-12,43340.19470599932,0.13128,0.07877,5.040145012403166,2461000.5,0.217,1.252594,22.4,142.7268,512.1,0.981,112.3501,1.525,2460916.092526483,59.343,0.7029876977152899,False
2000PQ27,20.0,,,-,13198.364106572628,,0.30006,3.5136452709813866,2461000.5,0.421,2.227328,7.3,321.1357,1214.2,1.289,44.3813,3.166,2461543.033613021,199.13761,0.2964915170482622,
2000PY5,21.2,0.15,0.3,2067-03-25,46787.93924249448,0.1924,0.04533,3.311132763900965,2461000.5,0.603,2.313136,3.8,147.2615,1285.0,0.919,94.8163,3.708,2460708.2016683705,81.24344,0.2801556420233463,False
2000QJ130,19.8,,,-,17450.195486314245,,0.24259,3.284524936498695,2461000.5,0.497,2.482777,7.5,162.2753,1428.9,1.25,187.4774,3.716,2460386.954129589,154.57685,0.2519420533277346,
2000QL130,20.3,,,-,,,0.22155,3.188352664005526,2461000.5,0.53,2.595474,8.9,165.0045,1527.3,1.221,148.7175,3.97,2460909.891843889,21.3573,0.2357100766057749,
2000QO130,20.7,,,-,16403.375334217715,,0.21656,3.4777026567530327,2461000.5,0.455,2.250067,5.9,343.051,1232.8,1.227,339.9128,3.273,2460398.290922333,175.83245,0.2920181700194679,
2000QS7,19.5,0.3,0.8,2044-08-13,63736.12228812911,0.1155,0.00653,3.013605010359144,2461000.5,0.667,2.67216,3.2,153.4022,1595.5,0.891,218.9365,4.454,2461423.719487342,264.50601,0.22563459730492,False
2000QV7,21.5,0.13,0.3,2037-02-10,74681.53948625724,0.14128,0.01694,4.570185691689589,2461000.5,0.523,1.408591,9.1,154.6979,610.6,0.672,79.6596,2.145,2460876.3627970573,73.1856,0.5895840157222404,False
2000QX69,24.6,0.03,0.07,2054-01-19,83593.04623360056,0.14884,0.00058,5.998362276983977,2461000.5,0.271,1.009894,4.6,150.0906,370.7,0.736,74.2451,1.284,2460973.7965935986,25.81212,0.9711356892365794,False
2000RD52,20.9,,,-,14353.61299442352,,0.21416,3.524139745412236,2461000.5,0.445,2.201968,4.9,308.9514,1193.5,1.223,24.7881,3.181,2461341.979238351,256.99652,0.3016338500209468,
2000RE52,22.3,0.149,0.149,2031-08-27,77848.39002356675,0.10398,0.03037,5.373212112099339,2461000.5,0.248,1.154442,18.5,344.1413,453.1,0.868,258.1888,1.441,2461216.7934406823,188.13438,0.7945265945707349,False
2000RF52,24.0,0.04,0.1,2082-10-08,40814.92926642996,0.14835,0.06363,3.3495906629259986,2461000.5,0.542,2.335934,5.0,344.599,1304.0,1.07,7.4626,3.602,2460927.8083647657,20.19586,0.2760736196319018,False
2000RJ12,22.0,0.1,0.23,2060-08-22,54174.90285732888,0.13292,0.11317,3.53595683746337,2461000.5,0.483,2.151744,7.1,317.9536,1152.9,1.113,25.832,3.19,2461020.020261175,353.97721,0.3122560499609679,False
2000RK12,21.9,0.11,0.24,2072-08-30,82258.45357803012,0.18771,0.06122,2.928805286428985,2461000.5,0.687,2.514959,31.7,160.9549,1456.8,0.787,252.0824,4.243,2451842.2549324348,101.34921,0.2471169686985173,False
2000RK60,21.6,0.13,0.28,2045-09-05,20099.63852012448,0.13843,0.12988,3.510946205389565,2461000.5,0.489,2.177456,6.6,196.812,1173.6,1.112,133.9656,3.243,2461172.906698189,307.40988,0.3067484662576687,False
2000RN12,20.2,0.25,0.5,2052-09-16,40282.63814371536,0.16441,0.13393,3.272823798329688,2461000.5,0.616,2.289546,16.9,337.4364,1265.4,0.879,80.6679,3.7,2460721.016380461,79.5127,0.2844950213371265,False
2000SB25,20.5,,,-,10468.37824232796,,0.23636,3.914085542393464,2461000.5,0.354,1.856263,6.2,309.2788,923.8,1.199,87.429,2.513,2461095.722874416,322.89043,0.3896947391210218,
2000SB45,24.9,0.027,0.06,2037-11-13,29598.782529596432,0.06087,0.00105,4.338647050222606,2461000.5,0.397,1.560104,3.7,195.4151,711.8,0.941,216.5977,2.18,2451853.73863185,306.39035,0.5057600449564484,True
2000SC241,20.6,,,-,50828.45060982636,,0.18921,3.176680959501528,2461000.5,0.524,2.498113,22.1,196.6684,1442.2,1.188,181.6814,3.808,2460463.7363109845,133.98987,0.2496186381916516,
2000SE8,23.2,0.06,0.14,2047-07-23,80139.81379520555,0.05012,0.00688,3.203372248174638,2461000.5,0.598,2.482454,0.7,99.0753,1428.6,0.997,234.3651,3.968,2460380.542356204,155.61528,0.251994960100798,False
2000SF8,20.5,0.21,0.5,2036-09-14,35906.35833118325,0.13876,0.08609,4.164029834235404,2461000.5,0.345,1.649107,17.4,351.2192,773.5,1.08,339.7979,2.218,2461068.819397811,328.20387,0.4654169360051713,False
2000SG344,24.9,0.027,0.06,2028-05-07,49313.94554108376,0.01958,0.00086,6.189148244617474,2461000.5,0.067,0.977398,0.1,191.7692,352.9,0.912,275.5612,1.043,2461083.185677469,275.66192,1.0201190138849534,True
2000SG8,17.7,0.8,1.7,2035-09-26,142866.66289682916,0.19345,0.18275,2.6544719008457256,2461000.5,0.899,2.473808,24.2,337.9405,1421.2,0.251,152.3003,4.697,2460370.068928135,159.69555,0.2533070644525753,False
2000SJ8,20.0,,,-,21926.94401371885,,0.22053,3.135244760024831,2461000.5,0.553,2.665559,7.3,226.9562,1589.6,1.192,116.0125,4.14,2461348.5172203016,281.18257,0.2264720684448918,
2000SL10,22.0,0.11,0.24,2029-05-14,29469.927819072924,0.01096,0.01075,4.759309403833584,2461000.5,0.339,1.371784,1.5,208.6765,586.8,0.907,78.6744,1.836,2461140.88430874,273.6981,0.6134969325153374,False
2000SM10,24.0,0.05,0.05,2046-02-01,39615.54322093596,0.10919,0.00873,4.076222435783605,2461000.5,0.541,1.665427,0.6,259.6707,785.0,0.765,177.6157,2.566,2461268.446694726,237.12489,0.4585987261146497,False
2000SN10,21.1,0.16,0.4,2059-09-13,51845.02590148344,0.11171,0.11343,3.2188824511260807,2461000.5,0.551,2.491912,11.8,353.2836,1436.8,1.119,353.2862,3.865,2460427.186911766,143.5743,0.2505567928730512,False
